Order_ID,Order_Date,Shipping_date,Aging,Ship_Mode,Product_Category,Product,jan_Sales,feb_sales,Quantity,Discount,Profit, Shipping_Cost ,Order_Priority,Customer_ID,Customer_Name,Segment,City,State,Country,Region,comments
AU-2015-631,11/2/2015,11/5/2015,3,First Class,Auto & Accessories,Car Media Players,140,130,3,0.03,47.4,$4.70 ,Critical,LE-00631,Owens Carlisle,Consumer,Dakar,Dakar,Senegal,Africa,
AU-2015-632,5/23/2015,5/27/2015,4,First Class,Auto & Accessories,Car Speakers,211,130,3,0.02,118.3,$11.80 ,High,GE-00632,Grimes Paige,Consumer,Melbourne,Victoria,Australia,Oceania,
AU-2015-633,5/25/2015,5/27/2015,2,First Class,Auto & Accessories,Car Body Covers,117,220,2,0.04,27.6,$2.80 ,High,IS-00633,Riley Davis,Corporate,Stourbridge,England,United Kingdom,North,
AU-2015-634,3/3/2015,3/11/2015,8,First Class,Auto & Accessories,Car & Bike Care,118,104,4,0.03,23.8,$2.40 ,High,ON-00634,Goodwin Jackson,Corporate,Nzerekore,Nzérékoré,Guinea,Africa,
AU-2015-635,12/17/2015,12/19/2015,2,First Class,Auto & Accessories,Tyre,250,149,5,0.05,107.5,$10.80 ,Critical,IG-00635,Owen Ludwig,Corporate,New York City,New York,United States,East,
AU-2015-636,10/29/2015,11/1/2015,3,First Class,Auto & Accessories,Bike Tyres,72,222,2,0.01,36,$3.60 ,High,ES-00636,Dunn Cortes,Home Office,Bogotá,Bogota,Colombia,South,
AU-2015-637,5/9/2015,5/18/2015,9,First Class,Auto & Accessories,Car Mat,54,199,3,0.03,18,$1.80 ,Critical,AN-00637,Savage Phan,Consumer,Camagüey,Camagüey,Cuba,Caribbean,
AU-2015-638,1/17/2015,1/20/2015,3,First Class,Auto & Accessories,Car Seat Covers,114,111,4,0.02,24.9,$2.50 ,Medium,AN-00638,Smith Abelman,Consumer,Melbourne,Victoria,Australia,Oceania,
AU-2015-639,10/27/2015,11/4/2015,8,First Class,Auto & Accessories,Car Pillow & Neck Rest,231,33,2,0.01,146.4,$14.60 ,High,ON-00639,Kline Williamson,Home Office,Cheltenham,England,United Kingdom,North,
AU-2015-640,4/4/2015,4/9/2015,5,First Class,Auto & Accessories,Car Media Players,140,250,1,0.04,54.4,$5.40 ,High,IS-00640,Moody Kargatis,Consumer,Kaduna,Kaduna,Nigeria,Africa,
AU-2015-641,3/25/2015,3/31/2015,6,First Class,Auto & Accessories,Car Speakers,211,83,5,0.02,109.9,$11.00 ,Medium,ER-00641,Gomez Carter,Corporate,Hanover,Lower Saxony,Germany,Central,
AU-2015-642,11/11/2015,11/20/2015,9,First Class,Auto & Accessories,Car Body Covers,117,192,1,0.04,32.3,$3.20 ,High,AN-00642,Williams Abelman,Corporate,Rome,Lazio,Italy,South,
AU-2015-643,3/18/2015,3/20/2015,2,First Class,Auto & Accessories,Car & Bike Care,118,65,5,0.05,8.5,$0.90 ,High,ON-00643,Sellers Stevenson,Consumer,Changchun,Jilin,China,North Asia,
AU-2015-644,3/16/2015,3/21/2015,5,First Class,Auto & Accessories,Tyre,250,130,1,0.04,160,$16.00 ,High,IN-00644,Miles Gilpin,Consumer,Charleroi,Hainaut,Belgium,Central,
AU-2015-645,3/1/2015,3/11/2015,10,First Class,Auto & Accessories,Bike Tyres,72,220,4,0.03,18,$1.80 ,High,LS-00645,Lane Daniels,Consumer,Cairo,Al Qahirah,Egypt,Africa,
AU-2015-646,10/30/2015,11/6/2015,7,First Class,Auto & Accessories,Car Mat,54,104,1,0.05,54,$5.40 ,High,WD-00646,Montgomery Dowd,Consumer,New York City,New York,United States,East,
AU-2015-647,3/5/2015,3/6/2015,1,First Class,Auto & Accessories,Car Seat Covers,114,149,1,0.03,30.6,$3.10 ,High,ON-00647,Bean Thompson,Corporate,Manila,National Capital,Philippines,Southeast Asia,
AU-2015-648,6/7/2015,6/8/2015,1,First Class,Auto & Accessories,Car Pillow & Neck Rest,231,222,1,0.03,144.1,$14.40 ,High,RE-00648,Mckenzie Mcguire,Consumer,London,England,United Kingdom,North,
AU-2015-649,4/19/2015,4/20/2015,1,First Class,Auto & Accessories,Car Media Players,140,199,4,0.02,48.8,$4.90 ,High,SS-00649,Dotson Weiss,Consumer,Toowoomba,Queensland,Australia,Oceania,
AU-2015-650,9/1/2015,9/4/2015,3,First Class,Auto & Accessories,Car Speakers,211,111,1,0.02,126.8,$12.70 ,Medium,LD-00650,White Armold,Consumer,New York City,New York,United States,East,
AU-2015-651,1/6/2015,1/13/2015,7,First Class,Auto & Accessories,Car Body Covers,117,33,5,0.01,31.2,$3.10 ,Critical,ER-00651,Fleming Foster,Consumer,Bekasi,Jawa Barat,Indonesia,Southeast Asia,
AU-2015-652,11/6/2015,11/10/2015,4,First Class,Auto & Accessories,Car & Bike Care,118,250,3,0.03,27.4,$2.70 ,High,PO-00652,Gallagher Ocampo,Corporate,Cape Town,Western Cape,South Africa,Africa,
AU-2015-653,6/19/2015,6/23/2015,4,First Class,Auto & Accessories,Tyre,250,83,1,0.01,167.5,$16.80 ,High,DT-00653,Serrano Schmidt,Consumer,Xiamen,Fujian,China,North Asia,
AU-2015-654,4/5/2015,4/15/2015,10,First Class,Auto & Accessories,Bike Tyres,72,192,1,0.04,72,$7.20 ,High,RD-00654,Benton Ward,Corporate,San Francisco,California,United States,West,
AU-2015-655,6/24/2015,6/26/2015,2,First Class,Auto & Accessories,Car Mat,54,65,3,0.01,18,$1.80 ,Critical,ES-00655,Hodges Jones,Consumer,Altamura,Apulia,Italy,South,
AU-2015-656,2/15/2015,2/17/2015,2,First Class,Auto & Accessories,Car Seat Covers,114,130,1,0.01,32.9,$3.30 ,High,TE-00656,Ingram Huthwaite,Consumer,Changchun,Jilin,China,North Asia,
AU-2015-657,3/20/2015,3/29/2015,9,First Class,Auto & Accessories,Car Pillow & Neck Rest,231,220,5,0.05,93.3,$9.30 ,High,RE-00657,Wong Macintyre,Consumer,Kinshasa,Kinshasa,Democratic Republic of the Congo,Africa,
AU-2015-658,6/25/2015,7/4/2015,9,First Class,Auto & Accessories,Car Media Players,140,104,3,0.02,51.6,$5.20 ,High,EN-00658,Kelly Braden,Corporate,Bradford,England,United Kingdom,North,
AU-2015-659,1/20/2015,1/30/2015,10,First Class,Auto & Accessories,Car Speakers,211,149,3,0.03,112,$11.20 ,High,TT-00659,Hess Prescott,Home Office,Harrisonburg,Virginia,United States,South,
AU-2015-660,3/25/2015,3/27/2015,2,First Class,Auto & Accessories,Car Body Covers,117,222,4,0.04,18.3,$1.80 ,High,AN-00660,Sharp Harrigan,Consumer,Los Angeles,California,United States,West,
AU-2015-661,9/24/2015,9/26/2015,2,First Class,Auto & Accessories,Car & Bike Care,118,199,3,0.03,27.4,$2.70 ,High,TH-00661,Hogan Mcgrath,Home Office,Tegucigalpa,Francisco Morazán,Honduras,Central,
AU-2015-662,1/25/2015,1/31/2015,6,First Class,Auto & Accessories,Tyre,250,111,4,0.04,130,$13.00 ,High,ND-00662,Dawson Granlund,Consumer,Chennai,Tamil Nadu,India,Central Asia,
AU-2015-663,1/10/2015,1/12/2015,2,First Class,Auto & Accessories,Bike Tyres,72,33,2,0.02,36,$3.60 ,Medium,IN-00663,Terrell Zeldin,Consumer,Bundaberg,Queensland,Australia,Oceania,
AU-2015-664,4/26/2015,5/4/2015,8,First Class,Auto & Accessories,Car Mat,54,250,3,0.05,18,$1.80 ,Critical,WN-00664,Gonzales Brown,Consumer,Duisburg,North Rhine-Westphalia,Germany,Central,
AU-2015-665,7/28/2015,8/4/2015,7,First Class,Auto & Accessories,Car Seat Covers,114,83,4,0.01,29.4,$2.90 ,High,RA-00665,Harrison Carreira,Consumer,Soyapango,San Salvador,El Salvador,Central,
AU-2015-666,4/4/2015,4/7/2015,3,First Class,Auto & Accessories,Car Pillow & Neck Rest,231,192,4,0.02,132.5,$13.30 ,Medium,LE-00666,Reid Engle,Home Office,Accra,Greater Accra,Ghana,Africa,
AU-2015-667,1/3/2015,1/5/2015,2,First Class,Auto & Accessories,Car Media Players,140,65,1,0.02,57.2,$5.70 ,Critical,GE-00667,Grimes Paige,Consumer,Chennai,Tamil Nadu,India,Central Asia,
AU-2015-668,2/27/2015,3/9/2015,10,First Class,Auto & Accessories,Car Speakers,211,130,3,0.03,112,$11.20 ,Medium,LE-00668,George Engle,Home Office,Kinshasa,Kinshasa,Democratic Republic of the Congo,Africa,
AU-2015-669,2/14/2015,2/24/2015,10,First Class,Auto & Accessories,Car Body Covers,117,130,3,0.03,26.5,$2.60 ,High,ND-00669,Cross Hildebrand,Consumer,Bordeaux,Aquitaine,France,Central,
AU-2015-670,5/18/2015,5/23/2015,5,First Class,Auto & Accessories,Car & Bike Care,118,130,1,0.02,35.6,$3.60 ,High,LL-00670,Mcclain O'Donnell,Corporate,Istanbul,Istanbul,Turkey,EMEA,
AU-2015-671,12/18/2015,12/26/2015,8,First Class,Auto & Accessories,Tyre,250,220,1,0.05,157.5,$15.80 ,High,LE-00671,Reid Engle,Home Office,Brest,Brittany,France,Central,
AU-2015-672,12/11/2015,12/16/2015,5,First Class,Auto & Accessories,Bike Tyres,72,104,1,0.02,72,$7.20 ,High,LD-00672,White Armold,Consumer,Louisville,Kentucky,United States,South,
AU-2015-673,4/27/2015,5/4/2015,7,First Class,Auto & Accessories,Car Mat,54,149,2,0.03,27,$2.70 ,Critical,ER-00673,Pruitt Reiter,Consumer,Newcastle,Kwazulu-natal,South Africa,Africa,
AU-2015-674,5/25/2015,5/27/2015,2,First Class,Auto & Accessories,Car Seat Covers,114,222,4,0.02,24.9,$2.50 ,High,RI-00674,Nixon Shariari,Consumer,Hautmont,Nord-Pas-de-Calais,France,Central,
AU-2015-675,5/9/2015,5/14/2015,5,First Class,Auto & Accessories,Car Pillow & Neck Rest,231,199,4,0.03,123.3,$12.30 ,High,EY-00675,Sanders Bradley,Home Office,Offenburg,Baden-Württemberg,Germany,Central,
AU-2015-676,6/17/2015,6/19/2015,2,First Class,Auto & Accessories,Car Media Players,140,111,1,0.01,58.6,$5.90 ,Medium,CH-00676,May Französisch,Consumer,Portland,Oregon,United States,West,
AU-2015-677,6/13/2015,6/21/2015,8,First Class,Auto & Accessories,Car Speakers,211,33,5,0.05,78.3,$7.80 ,Critical,NG-00677,Mccall Smayling,Consumer,Los Angeles,California,United States,West,
AU-2015-678,7/28/2015,8/4/2015,7,First Class,Auto & Accessories,Car Body Covers,117,250,1,0.05,31.2,$3.10 ,High,LY-00678,Juarez Shonely,Consumer,Bourges,Centre,France,Central,
AU-2015-679,2/16/2015,2/20/2015,4,First Class,Auto & Accessories,Car & Bike Care,118,83,2,0.01,35.6,$3.60 ,Critical,ER-00679,Hardy Greer,Corporate,Shanghai,Shanghai,China,North Asia,
AU-2015-680,1/16/2015,1/19/2015,3,First Class,Auto & Accessories,Tyre,250,192,2,0.05,145,$14.50 ,Critical,ES-00680,Dunn Cortes,Home Office,Draguignan,Provence-Alpes-Côte d'Azur,France,Central,
AU-2015-681,3/15/2015,3/24/2015,9,First Class,Auto & Accessories,Bike Tyres,72,65,5,0.04,14.4,$1.40 ,Critical,ER-00681,Estrada Kiefer,Consumer,Hamm,North Rhine-Westphalia,Germany,Central,
AU-2015-682,6/25/2015,7/1/2015,6,First Class,Auto & Accessories,Car Mat,54,130,2,0.01,27,$2.70 ,Critical,NG-00682,Caldwell Galang,Corporate,Tucson,Arizona,United States,West,
AU-2015-683,3/12/2015,3/20/2015,8,First Class,Auto & Accessories,Car Seat Covers,114,220,2,0.01,31.7,$3.20 ,High,ON-00683,Hatfield Trafton,Consumer,Shenyang,Liaoning,China,North Asia,
AU-2015-684,9/5/2015,9/13/2015,8,First Class,Auto & Accessories,Car Pillow & Neck Rest,231,104,5,0.05,93.3,$9.30 ,High,DS-00684,Dixon Childs,Corporate,Apopa,San Salvador,El Salvador,Central,
AU-2015-685,6/12/2015,6/15/2015,3,First Class,Auto & Accessories,Car Media Players,140,149,3,0.02,51.6,$5.20 ,Medium,RE-00685,Pacheco Sayre,Corporate,San Francisco,California,United States,West,
AU-2015-686,11/13/2015,11/22/2015,9,First Class,Auto & Accessories,Car Speakers,211,222,4,0.04,97.2,$9.70 ,Critical,OK-00686,Lewis Ashbrook,Corporate,Ho Chi Minh City,Ho Chí Minh City,Vietnam,Southeast Asia,
AU-2015-687,9/25/2015,10/2/2015,7,First Class,Auto & Accessories,Car Body Covers,117,199,1,0.01,35.8,$3.60 ,Critical,CK-00687,Lawson Dilbeck,Consumer,Berlin,Berlin,Germany,Central,
AU-2015-688,5/9/2015,5/13/2015,4,First Class,Auto & Accessories,Car & Bike Care,118,111,4,0.02,28.6,$2.90 ,Medium,ON-00688,Stokes Knudson,Consumer,Managua,Managua,Nicaragua,Central,
AU-2015-689,11/10/2015,11/16/2015,6,First Class,Auto & Accessories,Tyre,250,33,2,0.04,150,$15.00 ,Critical,LD-00689,Myers Butterfield,Consumer,Angers,Pays de la Loire,France,Central,
AU-2015-690,1/10/2015,1/16/2015,6,First Class,Auto & Accessories,Bike Tyres,72,250,3,0.05,24,$2.40 ,High,RN-00690,Hansen Eichhorn,Consumer,Santa Clara,Villa Clara,Cuba,Caribbean,
AU-2015-691,3/8/2015,3/9/2015,1,First Class,Auto & Accessories,Car Mat,54,83,5,0.04,10.8,$1.10 ,Critical,LL-00691,Mcclain O'Donnell,Corporate,Matagalpa,Matagalpa,Nicaragua,Central,
AU-2015-692,5/18/2015,5/24/2015,6,First Class,Auto & Accessories,Car Seat Covers,114,192,2,0.05,22.6,$2.30 ,Critical,UE-00692,Snow Pardue,Consumer,Coventry,England,United Kingdom,North,
AU-2015-693,5/9/2015,5/15/2015,6,First Class,Auto & Accessories,Car Pillow & Neck Rest,231,65,4,0.02,132.5,$13.30 ,Medium,CK-00693,Rivera Black,Consumer,Thane,Maharashtra,India,Central Asia,
AU-2015-694,1/8/2015,1/15/2015,7,First Class,Auto & Accessories,Car Media Players,140,130,2,0.03,51.6,$5.20 ,Medium,IN-00694,Page Häberlin,Home Office,Jeddah,Makkah,Saudi Arabia,EMEA,
AU-2015-695,10/31/2015,11/6/2015,6,First Class,Auto & Accessories,Car Speakers,211,220,1,0.03,124.7,$12.50 ,High,ON-00695,Avery Wilson,Consumer,Vienna,Vienna,Austria,Central,
AU-2015-696,12/3/2015,12/12/2015,9,First Class,Auto & Accessories,Car Body Covers,117,104,5,0.02,25.3,$2.50 ,Medium,EN-00696,Kirby Nguyen,Corporate,Culiacán,Sinaloa,Mexico,North,
AU-2015-697,7/12/2015,7/20/2015,8,First Class,Auto & Accessories,Car & Bike Care,118,149,2,0.03,30.9,$3.10 ,Medium,TO-00697,Rush Takahito,Consumer,Stoke-on-Trent,England,United Kingdom,North,
AU-2015-698,8/28/2015,9/2/2015,5,First Class,Auto & Accessories,Tyre,250,222,1,0.02,165,$16.50 ,High,NG-00698,Ramos Chong,Home Office,Los Angeles,California,United States,West,
AU-2015-699,7/5/2015,7/9/2015,4,First Class,Auto & Accessories,Bike Tyres,72,199,2,0.01,36,$3.60 ,Critical,EY-00699,Munoz Hackney,Home Office,Shanghai,Shanghai,China,North Asia,
AU-2015-700,7/1/2015,7/4/2015,3,First Class,Auto & Accessories,Car Mat,54,111,1,0.02,54,$5.40 ,Medium,SS-00700,Flynn Moss,Home Office,Leshan,Sichuan,China,North Asia,
AU-2015-701,8/9/2015,8/19/2015,10,First Class,Auto & Accessories,Car Seat Covers,114,33,2,0.02,29.4,$2.90 ,High,ER-00701,Estrada Kiefer,Consumer,Chinautla,Guatemala,Guatemala,Central,
AU-2015-702,6/17/2015,6/20/2015,3,First Class,Auto & Accessories,Car Pillow & Neck Rest,231,250,3,0.03,130.2,$13.00 ,Critical,PO-00702,Gallagher Ocampo,Corporate,Barcelona,Catalonia,Spain,South,
AU-2015-703,6/24/2015,6/29/2015,5,First Class,Auto & Accessories,Car Media Players,140,83,5,0.05,25,$2.50 ,High,CY-00703,Simon Lacy,Corporate,Utrecht,Utrecht,Netherlands,Central,
AU-2015-704,6/19/2015,6/25/2015,6,First Class,Auto & Accessories,Car Speakers,211,192,1,0.02,126.8,$12.70 ,Critical,DS-00704,Dixon Childs,Corporate,Potchefstroom,North-West,South Africa,Africa,
AU-2015-705,9/20/2015,9/23/2015,3,First Class,Auto & Accessories,Car Body Covers,117,65,4,0.05,13.6,$1.40 ,High,NG-00705,Wiley Pölking,Consumer,Harrow,England,United Kingdom,North,
AU-2015-706,1/12/2015,1/20/2015,8,First Class,Auto & Accessories,Car & Bike Care,118,130,4,0.02,28.6,$2.90 ,Critical,LL-00706,Mcclain O'Donnell,Corporate,Matagalpa,Matagalpa,Nicaragua,Central,
AU-2015-707,4/8/2015,4/11/2015,3,First Class,Auto & Accessories,Tyre,250,130,3,0.01,162.5,$16.30 ,High,LL-00707,Bradshaw Swindell,Corporate,Nogent-sur-Oise,Picardy,France,Central,
AU-2015-708,3/11/2015,3/21/2015,10,First Class,Auto & Accessories,Bike Tyres,72,130,2,0.05,36,$3.60 ,High,ON-00708,Spears Thornton,Corporate,Ris-Orangis,Ile-de-France,France,Central,
AU-2015-709,2/10/2015,2/19/2015,9,First Class,Auto & Accessories,Car Mat,54,220,3,0.05,18,$1.80 ,Critical,ES-00709,Blackwell Rawles,Home Office,Kaduna,Kaduna,Nigeria,Africa,
AU-2015-710,9/6/2015,9/7/2015,1,First Class,Auto & Accessories,Car Seat Covers,114,104,1,0.05,28.3,$2.80 ,High,SH-00710,Mann Hirsh,Corporate,Sydney,New South Wales,Australia,Oceania,
AU-2015-711,2/2/2015,2/12/2015,10,First Class,Auto & Accessories,Car Pillow & Neck Rest,231,149,1,0.01,148.7,$14.90 ,Medium,AY-00711,Morrow Murray,Home Office,Aurora,Illinois,United States,Central,
AU-2015-712,3/6/2015,3/7/2015,1,First Class,Auto & Accessories,Car Media Players,140,222,4,0.04,37.6,$3.80 ,High,ES-00712,Gonzalez Barnes,Consumer,Tegucigalpa,Francisco Morazán,Honduras,Central,
AU-2015-713,9/25/2015,9/30/2015,5,First Class,Auto & Accessories,Car Speakers,211,199,2,0.04,114.1,$11.40 ,High,RR-00713,Peters Derr,Corporate,Barra Mansa,Rio de Janeiro,Brazil,South,
AU-2015-714,5/29/2015,6/2/2015,4,First Class,Auto & Accessories,Car Body Covers,117,111,3,0.03,26.5,$2.60 ,Critical,CH-00714,Johnston Ducich,Consumer,São Paulo,São Paulo,Brazil,South,
AU-2015-715,9/22/2015,9/27/2015,5,First Class,Auto & Accessories,Car & Bike Care,118,33,3,0.01,34.5,$3.40 ,High,EN-00715,Carroll Dahlen,Consumer,Tokyo,Tokyo,Japan,North Asia,
AU-2015-716,2/19/2015,2/22/2015,3,First Class,Auto & Accessories,Tyre,250,250,5,0.05,107.5,$10.80 ,Critical,LE-00716,Owens Carlisle,Consumer,Bhavnagar,Gujarat,India,Central Asia,
AU-2015-717,8/12/2015,8/17/2015,5,First Class,Auto & Accessories,Bike Tyres,72,83,4,0.01,18,$1.80 ,High,ER-00717,Blackburn Tyler,Corporate,São Paulo,São Paulo,Brazil,South,
AU-2015-718,2/18/2015,2/28/2015,10,First Class,Auto & Accessories,Car Mat,54,192,1,0.05,54,$5.40 ,Medium,LE-00718,Reid Engle,Home Office,San Diego,California,United States,West,
AU-2015-719,6/8/2015,6/18/2015,10,First Class,Auto & Accessories,Car Seat Covers,114,65,4,0.05,11.2,$1.10 ,High,TH-00719,Hogan Mcgrath,Home Office,Gold Coast,Queensland,Australia,Oceania,
AU-2015-720,4/15/2015,4/19/2015,4,First Class,Auto & Accessories,Car Pillow & Neck Rest,231,130,2,0.02,141.8,$14.20 ,High,AM-00720,Jacobson Willingham,Consumer,Madrid,Madrid,Spain,South,
AU-2015-721,8/28/2015,8/31/2015,3,First Class,Auto & Accessories,Car Media Players,140,220,5,0.01,53,$5.30 ,High,BE-00721,French Liebe,Corporate,Dresden,Saxony,Germany,Central,
AU-2015-722,11/6/2015,11/14/2015,8,First Class,Auto & Accessories,Car Speakers,211,104,3,0.01,124.7,$12.50 ,High,AH-00722,Garza Elijah,Home Office,Araçatuba,São Paulo,Brazil,South,
AU-2015-723,3/19/2015,3/25/2015,6,First Class,Auto & Accessories,Car Body Covers,117,149,1,0.05,31.2,$3.10 ,Critical,GS-00723,Harmon Hudgings,Corporate,Lismore,New South Wales,Australia,Oceania,
AU-2015-724,4/3/2015,4/8/2015,5,First Class,Auto & Accessories,Car & Bike Care,118,222,1,0.05,32.1,$3.20 ,Critical,ON-00724,Kline Williamson,Home Office,Melbourne,Victoria,Australia,Oceania,
AU-2015-725,2/7/2015,2/11/2015,4,First Class,Auto & Accessories,Tyre,250,199,5,0.02,145,$14.50 ,Medium,EY-00725,Alexander Brumley,Consumer,Groningen,Groningen,Netherlands,Central,
AU-2015-726,4/25/2015,4/29/2015,4,First Class,Auto & Accessories,Bike Tyres,72,111,2,0.05,36,$3.60 ,Critical,IS-00726,Lester Preis,Home Office,Seoul,Seoul,South Korea,North Asia,
AU-2015-727,12/6/2015,12/7/2015,1,First Class,Auto & Accessories,Car Mat,54,33,5,0.03,10.8,$1.10 ,Medium,OR-00727,Robles Pryor,Consumer,Aschaffenburg,Bavaria,Germany,Central,
AU-2015-728,1/22/2015,1/23/2015,1,First Class,Auto & Accessories,Car Seat Covers,114,250,4,0.05,11.2,$1.10 ,Medium,NE-00728,Cobb Kane,Consumer,Portsmouth,England,United Kingdom,North,
AU-2015-729,5/11/2015,5/12/2015,1,First Class,Auto & Accessories,Car Pillow & Neck Rest,231,83,1,0.03,144.1,$14.40 ,High,ON-00729,Branch Thornton,Corporate,Sydney,New South Wales,Australia,Oceania,
AU-2015-730,8/27/2015,8/30/2015,3,First Class,Auto & Accessories,Car Media Players,140,192,5,0.04,32,$3.20 ,Critical,ON-00730,Santiago Grayson,Corporate,Oldham,England,United Kingdom,North,
AU-2015-731,11/25/2015,11/29/2015,4,First Class,Auto & Accessories,Car Speakers,211,65,2,0.05,109.9,$11.00 ,High,AN-00731,Allen Ausman,Corporate,Wuhan,Hubei,China,North Asia,
AU-2015-732,9/1/2015,9/3/2015,2,First Class,Auto & Accessories,Car Body Covers,117,130,2,0.01,34.7,$3.50 ,High,NA-00732,Wilkerson Medina,Consumer,Levallois-Perret,Ile-de-France,France,Central,
AU-2015-733,11/5/2015,11/6/2015,1,First Class,Auto & Accessories,Car & Bike Care,118,220,4,0.03,23.8,$2.40 ,High,TZ-00733,Rodriquez Glantz,Corporate,San Francisco,California,United States,West,
AU-2015-734,2/20/2015,2/24/2015,4,First Class,Auto & Accessories,Tyre,250,104,5,0.04,120,$12.00 ,Critical,ON-00734,Roman Monton,Consumer,Dallas,Texas,United States,Central,
AU-2015-735,8/2/2015,8/7/2015,5,First Class,Auto & Accessories,Bike Tyres,72,149,5,0.03,14.4,$1.40 ,High,EN-00735,Kelly Braden,Corporate,Jhansi,Uttar Pradesh,India,Central Asia,
AU-2015-736,10/15/2015,10/23/2015,8,First Class,Auto & Accessories,Car Mat,54,222,5,0.05,10.8,$1.10 ,Critical,NS-00736,Vega Hopkins,Corporate,Sunnyvale,California,United States,West,
AU-2015-737,9/20/2015,9/21/2015,1,First Class,Auto & Accessories,Car Seat Covers,114,199,3,0.02,27.2,$2.70 ,High,EL-00737,Shaffer O'Connel,Corporate,Kramators'k,Donetsk,Ukraine,EMEA,
AU-2015-738,5/10/2015,5/18/2015,8,First Class,Auto & Accessories,Car Pillow & Neck Rest,231,111,1,0.02,146.4,$14.60 ,Critical,AN-00738,Leon Sissman,Home Office,Asansol,West Bengal,India,Central Asia,
AU-2015-739,11/26/2015,12/5/2015,9,First Class,Auto & Accessories,Car Media Players,140,33,2,0.03,51.6,$5.20 ,High,ND-00739,Ramirez Boland,Corporate,London,England,United Kingdom,North,
AU-2015-740,12/23/2015,1/1/2016,9,First Class,Auto & Accessories,Car Speakers,211,250,2,0.01,126.8,$12.70 ,Medium,IN-00740,Waters Lampkin,Consumer,London,England,United Kingdom,North,
AU-2015-741,7/24/2015,7/26/2015,2,First Class,Auto & Accessories,Car Body Covers,117,83,3,0.05,19.5,$1.90 ,Critical,NG-00741,Townsend Hwang,Consumer,Shanghai,Shanghai,China,North Asia,
AU-2015-742,8/15/2015,8/20/2015,5,First Class,Auto & Accessories,Car & Bike Care,118,192,1,0.04,33.3,$3.30 ,High,ON-00742,Fields Dodson,Consumer,Caloundra,Queensland,Australia,Oceania,
AU-2015-743,11/18/2015,11/28/2015,10,First Class,Auto & Accessories,Tyre,250,65,2,0.04,150,$15.00 ,Critical,CK-00743,Lawson Dilbeck,Consumer,Berlin,Berlin,Germany,Central,
AU-2015-744,11/13/2015,11/19/2015,6,First Class,Auto & Accessories,Bike Tyres,72,130,4,0.01,18,$1.80 ,High,NA-00744,Wilkerson Medina,Consumer,Levallois-Perret,Ile-de-France,France,Central,
AU-2015-745,3/17/2015,3/21/2015,4,First Class,Auto & Accessories,Car Mat,54,130,1,0.04,54,$5.40 ,High,EN-00745,Duncan Dahlen,Home Office,Puerto La Cruz,Anzoátegui,Venezuela,South,
AU-2015-746,12/11/2015,12/19/2015,8,First Class,Auto & Accessories,Car Seat Covers,114,130,1,0.05,28.3,$2.80 ,High,NA-00746,Wilkerson Medina,Consumer,Bhilai,Chhattisgarh,India,Central Asia,
AU-2015-747,10/27/2015,10/28/2015,1,First Class,Auto & Accessories,Car Pillow & Neck Rest,231,220,4,0.04,114,$11.40 ,High,NI-00747,Blanchard Vittorini,Consumer,Managua,Managua,Nicaragua,Central,
AU-2015-748,4/10/2015,4/17/2015,7,First Class,Auto & Accessories,Car Media Players,140,104,4,0.04,37.6,$3.80 ,Medium,ER-00748,Gray Boeckenhauer,Consumer,Juiz de Fora,Minas Gerais,Brazil,South,
AU-2015-749,3/20/2015,3/27/2015,7,First Class,Auto & Accessories,Car Speakers,211,149,3,0.04,105.7,$10.60 ,Critical,ER-00749,Drake Macallister,Consumer,San Francisco,California,United States,West,
AU-2015-750,6/29/2015,7/2/2015,3,First Class,Auto & Accessories,Car Body Covers,117,222,1,0.04,32.3,$3.20 ,Medium,NG-00750,Townsend Hwang,Consumer,Seattle,Washington,United States,West,
AU-2015-751,2/12/2015,2/13/2015,1,First Class,Auto & Accessories,Car & Bike Care,118,199,1,0.02,35.6,$3.60 ,High,EZ-00751,Mccormick Lopez,Consumer,Criciúma,Santa Catarina,Brazil,South,
AU-2015-752,4/10/2015,4/20/2015,10,First Class,Auto & Accessories,Tyre,250,111,1,0.05,157.5,$15.80 ,Critical,ER-00752,Drake Macallister,Consumer,Seoul,Seoul,South Korea,North Asia,
AU-2015-753,6/16/2015,6/25/2015,9,First Class,Auto & Accessories,Bike Tyres,72,33,1,0.01,72,$7.20 ,Medium,DO-00753,Brown Airdo,Corporate,Bandung,Jawa Barat,Indonesia,Southeast Asia,
AU-2015-754,6/5/2015,6/14/2015,9,First Class,Auto & Accessories,Car Mat,54,250,4,0.02,13.5,$1.40 ,High,NT-00754,Pugh Swint,Home Office,Taubaté,São Paulo,Brazil,South,
AU-2015-755,5/21/2015,5/22/2015,1,First Class,Auto & Accessories,Car Seat Covers,114,83,4,0.01,29.4,$2.90 ,Medium,OX-00755,Vargas Fox,Consumer,Oceanside,New York,United States,East,
AU-2015-756,11/4/2015,11/8/2015,4,First Class,Auto & Accessories,Car Pillow & Neck Rest,231,192,3,0.03,130.2,$13.00 ,High,NS-00756,Maldonado Jenkins,Corporate,Mansfield,England,United Kingdom,North,
AU-2015-757,1/18/2015,1/21/2015,3,First Class,Auto & Accessories,Car Media Players,140,65,2,0.01,57.2,$5.70 ,Medium,LD-00757,White Armold,Consumer,Baotou,Inner Mongolia,China,North Asia,
